bigg.id,kappmax.pred.rf.wo.impu,kappmax.pred.rf.w.impu,kappmax.pred.rf.w.impu.const.flux,kcat.in.vitro.pred.rf.wo.impu,kcat.in.vitro.pred.rf.w.impu,kcat.in.vitro.pred.rf.w.impu.const.flux,kappmax.pred.rf.wo.impu.train.impu,kappmax.pred.rf.w.impu.train.impu,kappmax.pred.rf.w.impu.const.flux.train.impu,kcat.in.vitro.pred.rf.wo.impu.train.impu,kcat.in.vitro.pred.rf.w.impu.train.impu,kcat.in.vitro.pred.rf.w.impu.const.flux.train.impu,kappmax.pred.dl.wo.impu,kappmax.pred.dl.w.impu,kappmax.pred.dl.w.impu.const.flux,kappmax.pred.dl.wo.impu.train.impu,kappmax.pred.dl.w.impu.impu.train.impu,kappmax.pred.dl.w.impu.const.flux.impu.train.impu,experim_kappmax,experim_kappmax_NULL,experim_kcat_in_vitro_NULL
12PPDRtpp_f,7.65487747936254,2.20951070167488,6.21998418322815E-05,9.890184684447,5.95135899110875,1.08016884443357,9.48716212107551,3.39632408960352,0.000222562250407,9.40721280730562,4.94643101582693,0.926236551396298,1.0665847987476,7.91798940005226E-13,1.49294626481593E-21,7.09931779020232,65.1131694773744,1.3549506561762E-05,NA,6.2,12.167
12PPDStex_b,7.65487747936254,1.72938860050847,1.72938860050847,9.890184684447,14.0820541048706,14.0820541048706,9.48716212107551,1.85837354079851,1.85837354079851,9.40721280730562,6.57542264472922,6.57542264472922,6.00857259670675E-15,3.87873710739626E-13,3.87873710739626E-13,115.710278795892,21.3734625425679,21.3734625425679,NA,6.2,12.167
12PPDStex_f,7.65487747936254,2.12819041400014,2.12819041400014,9.890184684447,8.56850042060793,8.56850042060793,9.48716212107551,2.53893831033213,2.53893831033213,9.40721280730562,9.18801981242498,9.18801981242498,4.2259548532478E-15,8.57907509535421E-13,8.57907509535421E-13,94.9056360630724,60.3041058051763,60.3041058051763,NA,6.2,12.167
12PPDStpp_b,7.65487747936254,16.2474867147122,16.2474867147122,9.890184684447,10.2407739281376,10.2407739281376,9.48716212107551,19.7963145299031,19.7963145299031,9.40721280730562,5.52961518401192,5.52961518401192,11.3111312105883,54.7683909145879,54.7683909145879,39.4417704537716,45.9960632629559,45.9960632629559,NA,6.2,12.167
12PPDStpp_f,7.65487747936254,1.54257482686956,1.54257482686956,9.890184684447,16.4736888076949,16.4736888076949,9.48716212107551,1.55215538514072,1.55215538514072,9.40721280730562,12.0581093638167,12.0581093638167,6.28299990879978,1.76393257651717E-13,1.76393257651717E-13,28.1070190157423,9.24086297770564,9.24086297770564,NA,6.2,12.167
14GLUCANabcpp,7.65487747936254,4.98759767607646,4.98759767607646,9.890184684447,6.49615487379315,6.49615487379315,9.48716212107551,12.8440102984709,12.8440102984709,9.40721280730562,1.89758390339344,1.89758390339344,0.312369071717965,0.305477595017437,0.305477595017437,1.95454067779981,24.7906235580594,24.7906235580594,NA,6.2,12.167
14GLUCANtexi,7.65487747936254,4.81243321659884,4.81243321659884,9.890184684447,4.88655527266676,4.88655527266676,9.48716212107551,10.8727729268444,10.8727729268444,9.40721280730562,18.8548686218973,18.8548686218973,0.65055874605152,0.034326835504544,0.034326835504544,6.35792336664042,1.24675543175592,1.24675543175592,NA,6.2,12.167
23CAMPtex_b,7.65487747936254,0.756229255889415,6.7219047486819E-05,9.890184684447,11.6004769369872,2.06600636587803,9.48716212107551,0.747226815953161,0.000210963475826,9.40721280730562,245.425748380672,75.6233919846216,1.46183535065007E-15,1.16334547935742E-13,7.78992586862993E-22,56.3297960665144,11.1078212119769,8.70600004140734E-06,NA,6.2,12.167
23CAMPtex_f,7.65487747936254,2.17167749627483,2.17167749627483,9.890184684447,9.0213624870014,9.0213624870014,9.48716212107551,2.6232823939848,2.6232823939848,9.40721280730562,17.4768310891797,17.4768310891797,4.00175469467005E-15,5.4005678780748E-13,5.4005678780748E-13,92.0362853470092,56.0066239167654,56.0066239167654,NA,6.2,12.167
23CCMPtex_b,7.65487747936254,1.01022007229014,6.21998418322815E-05,9.890184684447,1.10282356426364,1.10307528593021,9.48716212107551,1.25090133578546,0.000222562250407,9.40721280730562,1.96329193397111,1.68651569657329,1.46183535065007E-15,2.97081971042891E-13,1.49294626481593E-21,56.3297960665144,37.2597946216529,1.3549506561762E-05,NA,6.2,12.167
23CCMPtex_f,7.65487747936254,1.56852817467199,1.56852817467199,9.890184684447,8.62971863964381,8.62971863964381,9.48716212107551,1.70644488724698,1.70644488724698,9.40721280730562,4.6526529340426,4.6526529340426,4.46539853613981E-15,3.83777715657366E-13,3.83777715657366E-13,97.8975687604832,18.5518220869521,18.5518220869521,NA,6.2,12.167
23CGMPtex_b,7.65487747936254,11.2411369399244,6.7219047486819E-05,9.890184684447,1.91380204588645,1.93380349298871,9.48716212107551,4.14987695818864,0.000249468830166,9.40721280730562,6.90113253528954,7.42650841647672,1.46183535065007E-15,2.95007642084697E-11,6.90541002953437E-22,56.3297960665144,242.477070393382,8.62531583680583E-06,NA,6.2,12.167
23CGMPtex_f,7.65487747936254,2.48658240409675,2.48658240409675,9.890184684447,3.72423889790801,3.72423889790801,9.48716212107551,2.17854483401873,2.17854483401873,9.40721280730562,0.871085720246198,0.871085720246198,3.65572818548039E-15,3.2273239415174E-13,3.2273239415174E-13,87.4660148943237,50.0446591561438,50.0446591561438,NA,6.2,12.167
23CUMPtex_b,7.65487747936254,11.8401882315318,5.35831196051894E-05,9.890184684447,12.327898235175,1.38919841452249,9.48716212107551,3.29693581383048,0.000117232794649,9.40721280730562,6.35942101839879,3.1338066609942,1.46183535065007E-15,3.96351390908837E-12,3.473026932495E-22,56.3297960665144,66.9865128577947,6.82266888242094E-06,NA,6.2,12.167
23CUMPtex_f,7.65487747936254,2.19008682402102,2.19008682402102,9.890184684447,9.59460743416963,9.59460743416963,9.48716212107551,2.10742380809313,2.10742380809313,9.40721280730562,199.97108210232,199.97108210232,3.61163394076628E-15,6.08599100013589E-13,6.08599100013589E-13,86.8702935757374,54.0714296850467,54.0714296850467,NA,6.2,12.167
23DAPPAt2pp,7.65487747936254,5.07633158839586,5.07633158839586,9.890184684447,20.7203336574766,20.7203336574766,9.48716212107551,14.9522844527506,14.9522844527506,9.40721280730562,117.155697226295,117.155697226295,8.39992529122761,5.09646680862285,5.09646680862285,33.2633197027134,158.495388932868,158.495388932868,NA,6.2,12.167
23DAPPAtex_b,7.65487747936254,1.62454627713061,6.69851243242283E-05,9.890184684447,12.2512990930717,0.989714317046204,9.48716212107551,1.99601313610837,0.000200052902294,9.40721280730562,1.55725031566972,0.336283755724293,1.46183535065007E-15,5.10144534523247E-13,5.62240018423316E-22,56.3297960665144,16.9598440901982,6.98561392864376E-06,NA,6.2,12.167
23DAPPAtex_f,7.65487747936254,2.3945872795474,2.3945872795474,9.890184684447,7.86214756637527,7.86214756637527,9.48716212107551,2.84581288683251,2.84581288683251,9.40721280730562,3.74246041325207,3.74246041325207,5.02821212721491E-15,5.7800117135503E-13,5.7800117135503E-13,104.666014145343,61.7031929989642,61.7031929989642,NA,6.2,12.167
23PDE2pp,7.65487747936254,12.363637412583,12.363637412583,9.890184684447,8.15629366540607,8.15629366540607,9.48716212107551,24.0542050894515,24.0542050894515,9.40721280730562,9.27174005618189,9.27174005618189,7.97849734379557,3.60479353917939,3.60479353917939,15.5094546435276,7.39681958500642,7.39681958500642,NA,6.2,12.167
23PDE4pp,7.65487747936254,10.4604771452628,10.4604771452628,9.890184684447,17.4182951281203,17.4182951281203,9.48716212107551,17.3770484396703,17.3770484396703,9.40721280730562,14.7685599764831,14.7685599764831,10.7517171886159,4.43545803974357,4.43545803974357,19.9018876945577,11.8468254402391,11.8468254402391,NA,6.2,12.167
23PDE7pp,7.65487747936254,15.0327611261259,15.0327611261259,9.890184684447,6.02233836339395,6.02233836339395,9.48716212107551,25.0517472468272,25.0517472468272,9.40721280730562,23.9026928684238,23.9026928684238,9.21608382625225,4.00010720312959,4.00010720312959,17.5883694838704,10.0820162848392,10.0820162848392,NA,6.2,12.167
23PDE9pp,7.65487747936254,8.43328248150005,8.43328248150005,9.890184684447,10.9239349728536,10.9239349728536,9.48716212107551,12.2669097079212,12.2669097079212,9.40721280730562,18.220695166621,18.220695166621,8.11577671872248,8.9821600529832,8.9821600529832,15.7395321803188,9.90904630622502,9.90904630622502,NA,6.2,12.167
26DAHtex_b,7.65487747936254,2.49734748071073,4.96524107520299E-05,9.890184684447,1.54140098476463,0.883767740865405,9.48716212107551,2.25433008371237,0.000109015546335,9.40721280730562,2.82151744218218,1.58311006318584,1.46183535065007E-15,2.71959284788359E-13,8.09031926278508E-22,56.3297960665144,48.5529555955891,1.31056020539042E-05,NA,6.2,12.167
26DAHtex_f,7.65487747936254,0.079373232448669,0.079373232448669,9.890184684447,3.28075506888095,3.28075506888095,9.48716212107551,0.064265790763746,0.064265790763746,9.40721280730562,18.0945737725508,18.0945737725508,5.25330871815793E-16,1.98940195453927E-14,1.98940195453927E-14,29.3317415311816,2.90821322574696,2.90821322574696,NA,6.2,12.167
2AGPA120tipp,7.65487747936254,4.63901443221104,8.57100232830325E-05,9.890184684447,0.459673105899654,0.580545329073371,9.48716212107551,10.8752130343147,0.000293465160057,9.40721280730562,41.1142361269914,44.1024381153854,0.102375448787875,1.3855302395263,2.09051489683164E-09,17.2457100843278,132.568932120111,7.31570289859485E-07,NA,6.2,12.167
2AGPA140tipp,7.65487747936254,4.44083037921985,7.9017251788421E-05,9.890184684447,2.1370817018518,1.0906556912427,9.48716212107551,8.53267014683733,0.000205591014487,9.40721280730562,69.7623258830255,53.6888425436005,0.102375448787875,1.53117624669091,1.31327013058426E-08,17.2457100843278,0.952423066230078,1.18672348255019E-07,NA,6.2,12.167
2AGPA141tipp,7.65487747936254,2.52439149932708,6.89560051537113E-05,9.890184684447,5.34983952147469,0.449897322502371,9.48716212107551,1.83504620679359,0.000156132193453,9.40721280730562,28.6371179494964,7.69557891754427,0.102375448787875,2.43395204727157,2.9267254354617E-07,17.2457100843278,59.6995164193332,2.94418428864142E-07,NA,6.2,12.167
2AGPA160tipp,7.65487747936254,4.61372647236,8.85005026480383E-05,9.890184684447,0.950828471693415,0.950828471693415,9.48716212107551,7.10606887471993,0.000274861203202,9.40721280730562,12.1333322624088,12.1333322624088,0.102375448787875,3.49856561173378,3.40334167501632E-08,17.2457100843278,50.1258021098886,3.92587352317042E-07,NA,6.2,12.167
2AGPA161tipp,7.65487747936254,7.66806108893589E-05,7.66806108893589E-05,9.890184684447,5.04238998404732,1.06156843627332,9.48716212107551,0.000219073651251,0.000219073651251,9.40721280730562,20.1937597098259,6.62737062386289,0.102375448787875,1.42901653219305E-09,5.69143761296318E-14,17.2457100843278,4.01745985173906E-05,1.55379609496907E-08,NA,6.2,12.167
2AGPA180tipp,7.65487747936254,2.31843175369758,6.72009973602539E-05,9.890184684447,6.29345284896389,1.60534670905548,9.48716212107551,6.20032585486868,0.000160364157339,9.40721280730562,137.457007131752,50.5612730045793,0.102375448787875,0.576110999241255,3.66957652906494E-07,17.2457100843278,1.37782700427812,1.39785299737464E-07,NA,6.2,12.167
2AGPA181tipp,7.65487747936254,2.25976928635162,5.66198077964038E-05,9.890184684447,7.43594019178395,1.35307216672045,9.48716212107551,7.29808512675373,0.00013611099482,9.40721280730562,7.60730868055947,6.06262347604814,0.102375448787875,1.77461908726966,4.64075708195699E-09,17.2457100843278,121.33971495333,1.01441957540119E-06,NA,6.2,12.167
2AGPE120tipp,7.65487747936254,1.55115571616493,4.9499281203071E-05,9.890184684447,0.689433760940594,0.362790337390032,9.48716212107551,2.02396355648629,0.000114307713927,9.40721280730562,14.0221673562174,9.38626659822685,0.102375448787875,0.741683909545631,3.4855540450279E-08,17.2457100843278,2.0244443938261,7.54762411278169E-08,NA,6.2,12.167
2AGPE140tipp,7.65487747936254,4.32735181104628,6.17753207133696E-05,9.890184684447,4.76816607343122,1.26921493804951,9.48716212107551,8.61737578136443,0.000152364155938,9.40721280730562,13.6228025087149,12.3260986507798,0.102375448787875,2.19429938556803,2.09886890897258E-09,17.2457100843278,212.786546960875,1.5697502888979E-06,NA,6.2,12.167
2AGPE141tipp,7.65487747936254,0.042179453052633,6.50017086210555E-05,9.890184684447,3.17994267580643,1.36937726926698,9.48716212107551,0.03383681895893,0.000238384708592,9.40721280730562,26.9764555702543,11.0572407410784,0.102375448787875,0.108292706766096,4.52012931412248E-07,17.2457100843278,0.085065453232904,1.36443868986734E-07,NA,6.2,12.167
2AGPE160tipp,7.65487747936254,0.009068680907044,8.06659425306965E-05,9.890184684447,9.22115277715478,1.08231786844997,9.48716212107551,0.021962496099643,0.000252531364286,9.40721280730562,44.2255455532371,12.4274471690348,0.102375448787875,0.015343810202742,4.25193931716668E-08,17.2457100843278,1.48831054394939,2.93187515452005E-07,NA,6.2,12.167
2AGPE161tipp,7.65487747936254,1.83449911980007,6.15360992188897E-05,9.890184684447,4.40469750029833,0.700447700390615,9.48716212107551,5.31582415880865,0.00016814658275,9.40721280730562,44.2189606793615,26.5256738159848,0.102375448787875,4.05489190049656,2.23026461578944E-08,17.2457100843278,0.101575710504815,1.23369396576882E-07,NA,6.2,12.167
2AGPE180tipp,7.65487747936254,1.41673315565232,4.52600959798877E-05,9.890184684447,6.34651578448849,4.72933851931532,9.48716212107551,4.26822825058531,9.83386428504537E-05,9.40721280730562,28.7887399937634,41.0729604285055,0.102375448787875,0.843234673108855,3.05783388420346E-08,17.2457100843278,0.057762336682839,2.01488363599782E-07,NA,6.2,12.167
2AGPE181tipp,7.65487747936254,1.30976645389106,8.37705964759671E-05,9.890184684447,2.41709391803571,0.44759155932557,9.48716212107551,2.01438066983767,0.000301408715732,9.40721280730562,23.4374163890718,8.87548983418572,0.102375448787875,0.408199397799846,2.97986954571632E-07,17.2457100843278,11.65358117609,5.09001269003563E-07,NA,6.2,12.167
2AGPEAT120,7.65487747936254,2.22755530645071,5.66348414554245E-05,9.890184684447,7.10089101417383,0.400611908748531,9.48716212107551,4.92155177377788,0.00010544784387,9.40721280730562,18.2958380974691,2.66011693452625,0.89365165422973,5.12650383399827,5.96839754225418E-09,2.43468785278718,6.01507668262511,2.14592954729896E-08,NA,6.2,12.167
2AGPEAT140,7.65487747936254,7.7049734102093,5.66348414554245E-05,9.890184684447,3.94354205941496,1.38370894491353,9.48716212107551,11.7620355341361,0.00010544784387,9.40721280730562,14.3840207669032,14.2346978831839,0.89365165422973,111.955192981645,5.96839754225418E-09,2.43468785278718,29.843776470139,2.14592954729896E-08,NA,6.2,12.167
2AGPEAT141,7.65487747936254,7.7049734102093,5.66348414554245E-05,9.890184684447,1.97089154345666,0.77528512735827,9.48716212107551,11.7620355341361,0.00010544784387,9.40721280730562,12.4435269040003,9.99611971083535,0.89365165422973,111.955192981645,5.96839754225418E-09,2.43468785278718,29.843776470139,2.14592954729896E-08,NA,6.2,12.167
2AGPEAT160,7.65487747936254,0.107415217157663,5.66348414554245E-05,9.890184684447,3.36180540829269,0.77528512735827,9.48716212107551,0.050144386728466,0.00010544784387,9.40721280730562,13.4708363850875,9.99611971083535,0.89365165422973,0.202389271529372,5.96839754225418E-09,2.43468785278718,0.877361552755166,2.14592954729896E-08,NA,6.2,12.167
2AGPEAT161,7.65487747936254,2.22755530645071,5.66348414554245E-05,9.890184684447,0.962193601909756,0.299134441036912,9.48716212107551,4.92155177377788,0.00010544784387,9.40721280730562,2.14071409589701,1.12626032206106,0.89365165422973,5.12650383399827,5.96839754225418E-09,2.43468785278718,6.01507668262511,2.14592954729896E-08,NA,6.2,12.167
2AGPEAT180,7.65487747936254,2.35832928340719,5.66348414554245E-05,9.890184684447,5.41273296223756,0.348995309585703,9.48716212107551,5.41767144883921,0.00010544784387,9.40721280730562,11.8136079195153,1.34107386272212,0.89365165422973,6.03515561752798,5.96839754225418E-09,2.43468785278718,6.34355310663933,2.14592954729896E-08,NA,6.2,12.167
2AGPEAT181,7.65487747936254,2.35832928340719,5.66348414554245E-05,9.890184684447,5.13635120394596,0.500932514199485,9.48716212107551,5.41767144883921,0.00010544784387,9.40721280730562,9.39849671714765,1.54617918674593,0.89365165422973,6.03515561752798,5.96839754225418E-09,2.43468785278718,6.34355310663933,2.14592954729896E-08,NA,6.2,12.167
2AGPG120tipp,7.65487747936254,0.005541529063342,7.77540001492545E-05,9.890184684447,2.09220788874453,0.71714195885091,9.48716212107551,0.021044270386117,0.000251784408919,9.40721280730562,9.02142569234652,7.63694336920454,0.102375448787875,0.000321546790954,4.25538595647528E-08,17.2457100843278,0.003782934779236,3.70184700697006E-07,NA,6.2,12.167
2AGPG140tipp,7.65487747936254,0.077175603832571,6.42135137825651E-05,9.890184684447,11.5106438222708,2.7266944983153,9.48716212107551,0.090585138458664,0.000202055156875,9.40721280730562,107.493559014779,48.2713613855623,0.102375448787875,0.004220943414213,7.65904297185476E-10,17.2457100843278,3.12363622708599,2.13658177615458E-07,NA,6.2,12.167
2AGPG141tipp,7.65487747936254,2.21490002744703,5.49834928855395E-05,9.890184684447,2.89893050627204,2.28595187182436,9.48716212107551,5.10528598779934,0.000115593001219,9.40721280730562,110.340149159573,114.447744803258,0.102375448787875,0.658525571547586,1.36863965866199E-09,17.2457100843278,169.437958023072,2.3634659132182E-07,NA,6.2,12.167
2AGPG160tipp,7.65487747936254,1.83285856139982,5.34335691031156E-05,9.890184684447,2.52090340794488,1.19858232736993,9.48716212107551,2.56414901464433,0.000122700723943,9.40721280730562,8.8554608541097,8.54540719102198,0.102375448787875,0.313717074676621,1.13555722977044E-07,17.2457100843278,45.0284880343139,3.74334750693295E-07,NA,6.2,12.167
2AGPG161tipp,7.65487747936254,6.84613638273442,8.78004472609262E-05,9.890184684447,3.80431390728053,0.837876489719401,9.48716212107551,8.52451616925162,0.000254828702727,9.40721280730562,13.4532478424607,8.7485948957781,0.102375448787875,12.3802586495537,4.66872250458233E-08,17.2457100843278,162.88751236294,3.50893231502997E-06,NA,6.2,12.167
2AGPG180tipp,7.65487747936254,4.80007027438827,8.08172952068861E-05,9.890184684447,13.0210190892292,2.05031235500408,9.48716212107551,9.95940030042424,0.000258073951831,9.40721280730562,146.049081640945,39.3203787618159,0.102375448787875,4.24733574300593,5.11328954503956E-08,17.2457100843278,1.37551571591828,2.24543545463841E-07,NA,6.2,12.167
2AGPG181tipp,7.65487747936254,9.01444273428991,9.02255954618078E-05,9.890184684447,4.98043041554997,1.52376162564147,9.48716212107551,2.65462251359252,0.000317155791117,9.40721280730562,11.4365275458788,2.79159738464715,0.102375448787875,1.52826261335675,2.96183017429949E-07,17.2457100843278,17.5084125431105,1.63330444193109E-06,NA,6.2,12.167
2AGPGAT120,7.65487747936254,0.107415217157663,5.66348414554245E-05,9.890184684447,1.90976625656324,0.759870625858283,9.48716212107551,0.050144386728466,0.00010544784387,9.40721280730562,7.89624986983299,6.49275026857344,0.89365165422973,0.202389271529372,5.96839754225418E-09,2.43468785278718,0.877361552755166,2.14592954729896E-08,NA,6.2,12.167
2AGPGAT140,7.65487747936254,2.35832928340719,5.66348414554245E-05,9.890184684447,3.14648820202256,0.461331064377545,9.48716212107551,5.41767144883921,0.00010544784387,9.40721280730562,12.3916295417474,4.08070924615941,0.89365165422973,6.03515561752798,5.96839754225418E-09,2.43468785278718,6.34355310663933,2.14592954729896E-08,NA,6.2,12.167
2AGPGAT141,7.65487747936254,2.35832928340719,5.66348414554245E-05,9.890184684447,7.10089101417383,0.400611908748531,9.48716212107551,5.41767144883921,0.00010544784387,9.40721280730562,18.4737273176709,2.66011693452625,0.89365165422973,6.03515561752798,5.96839754225418E-09,2.43468785278718,6.34355310663933,2.14592954729896E-08,NA,6.2,12.167
2AGPGAT160,7.65487747936254,2.22755530645071,5.66348414554245E-05,9.890184684447,2.28735488479793,0.368281721501944,9.48716212107551,4.92155177377788,0.00010544784387,9.40721280730562,1.97324679333318,1.36312796273457,0.89365165422973,5.12650383399827,5.96839754225418E-09,2.43468785278718,6.01507668262511,2.14592954729896E-08,NA,6.2,12.167
2AGPGAT161,7.65487747936254,0.107415217157663,5.66348414554245E-05,9.890184684447,1.09191389797157,0.477304083902413,9.48716212107551,0.050144386728466,0.00010544784387,9.40721280730562,3.76320034850559,1.97538437328786,0.89365165422973,0.202389271529372,5.96839754225418E-09,2.43468785278718,0.877361552755166,2.14592954729896E-08,NA,6.2,12.167
2AGPGAT180,7.65487747936254,7.7049734102093,5.66348414554245E-05,9.890184684447,0.92247810930775,0.39991778185428,9.48716212107551,11.7620355341361,0.00010544784387,9.40721280730562,1.73180135274354,1.32533897857802,0.89365165422973,111.955192981645,5.96839754225418E-09,2.43468785278718,29.843776470139,2.14592954729896E-08,NA,6.2,12.167
2AGPGAT181,7.65487747936254,2.35832928340719,5.66348414554245E-05,9.890184684447,1.83624729857429,0.295970488001905,9.48716212107551,5.41767144883921,0.00010544784387,9.40721280730562,10.5763663281188,2.03797306841388,0.89365165422973,6.03515561752798,5.96839754225418E-09,2.43468785278718,6.34355310663933,2.14592954729896E-08,NA,6.2,12.167
2DGULRGx,7.65487747936254,6.4288972827016,0.000142788696122,9.890184684447,5.05437792388045,3.16885794424274,9.48716212107551,14.8377925933471,0.000302829435783,9.40721280730562,7.79042440169022,8.38635688594713,0.631226198748668,1.74365240224272,5.0398211983051E-08,4.61056723407946,11.217902399249,3.17627022803777E-07,NA,6.2,12.167
2DGULRGy,7.65487747936254,6.46404648018519,0.000142788696122,9.890184684447,7.67388290597115,3.16885794424274,9.48716212107551,15.9002367884356,0.000302829435783,9.40721280730562,9.24794105465872,8.38635688594713,0.631226198748668,2.72934676854599,5.0398211983051E-08,4.61056723407946,17.2926226663721,3.17627022803777E-07,NA,6.2,12.167
2DGULRx,7.65487747936254,6.99575774257797,0.000142788696122,9.890184684447,7.83810800391298,1.6075500034511,9.48716212107551,18.3135594491263,0.000302829435783,9.40721280730562,9.3700562625056,5.19424311955508,0.631226198748668,4.32682823615137,5.0398211983051E-08,4.61056723407946,24.6117955209722,3.17627022803777E-07,NA,6.2,12.167
2DGULRy,7.65487747936254,6.27143842602856,0.000142788696122,9.890184684447,6.87281873142141,1.41668203092361,9.48716212107551,15.476912315916,0.000302829435783,9.40721280730562,8.30873518050824,2.62766013408149,0.631226198748668,2.15569974727043,5.0398211983051E-08,4.61056723407946,13.8165324769821,3.17627022803777E-07,NA,6.2,12.167
2MAHMP,7.65487747936254,10.9450477241418,0.001521836161799,9.890184684447,3.84250424822502,2.12178408233636,9.48716212107551,13.6173459023819,0.002190807687679,9.40721280730562,2.57309279661612,2.07107969766032,5.51060187347332,51.502367105185,9.90771041278988E-08,6.668525418153,33.5746558470688,1.34102839069497E-06,NA,6.2,12.167
34dhpactex_b,7.65487747936254,0.083950552635284,0.083950552635284,9.890184684447,1.77621901485356,1.77621901485356,9.48716212107551,0.081190474326868,0.081190474326868,9.40721280730562,1.35487436965266,1.35487436965266,6.08270950569093E-16,3.13246343080721E-14,3.13246343080721E-14,31.8560681183171,5.70344340028482,5.70344340028482,NA,6.2,12.167
34dhpactex_f,7.65487747936254,2.17124867653303,6.21998418322815E-05,9.890184684447,1.06614523390564,1.28689377826348,9.48716212107551,2.05539216109989,0.00018820990944,9.40721280730562,0.309084913431462,0.289657400622907,1.46183535065007E-15,6.151935386437E-13,1.59065325637336E-21,56.3297960665144,54.4036473896886,1.36274873635185E-05,NA,6.2,12.167
